School,YrLevel,Domain,TAA (Jurisdiction Id),Sector,School Local Id,Local Campus Id,ACARA ID,School Name,SRN,Platform Student ID,Family Name,Middle Name,Given Name,Geolocation,Test Level,Sex,Birth Date,Country of Birth,Student Language at Home,Indigenous Status,Parent 1 Occupation,Parent 1 School education,Parent 1 Non-School Education,Parent 1 Language at Home,Parent 2 Occupation,Parent 2 School education,Parent 2 Non-School Education,Parent 2 Language at Home,LBOTE,Full Fee Paying Student,Reading Participation Code,Reading ResponseID,Reading PNP:AIA,Reading PNP:AIV,Reading PNP:AST,Reading PNP:BNB,Reading PNP:BNG,Reading PNP:BNL,Reading PNP:BNW,Reading PNP:BNY,Reading PNP:COL,Reading PNP:ETA,Reading PNP:ETB,Reading PNP:ETC,Reading PNP:ETD,Reading PNP:OFF,Reading PNP:OSS,Reading PNP:RBK,Reading PNP:SCR,Reading PNP:SUP,Reading PNP:CAL,Reading PNP:ENZ,Reading PNP:EST,Reading PNP:LFS,Reading PNP:RZL,Reading PNP:ZOF,Reading PNP:ZTFAO,Reading Domain Band,Reading Raw Score,Reading Scaled Score Value,Reading National Average,Reading Path Taken For Domain,Reading Parallel Test,Numeracy Participation Code,Numeracy ResponseID,Numeracy PNP:AIA,Numeracy PNP:AIV,Numeracy PNP:AST,Numeracy PNP:BNB,Numeracy PNP:BNG,Numeracy PNP:BNL,Numeracy PNP:BNW,Numeracy PNP:BNY,Numeracy PNP:COL,Numeracy PNP:ETA,Numeracy PNP:ETB,Numeracy PNP:ETC,Numeracy PNP:ETD,Numeracy PNP:OFF,Numeracy PNP:OSS,Numeracy PNP:RBK,Numeracy PNP:SCR,Numeracy PNP:SUP,Numeracy PNP:CAL,Numeracy PNP:ENZ,Numeracy PNP:EST,Numeracy PNP:LFS,Numeracy PNP:RZL,Numeracy PNP:ZOF,Numeracy PNP:ZTFAO,Numeracy Domain Band,Numeracy Raw Score,Numeracy Scaled Score Value,Numeracy National Average,Numeracy Path Taken For Domain,Numeracy Parallel Test,Writing Participation Code,Writing ResponseID,Writing PNP:AIA,Writing PNP:AIV,Writing PNP:AST,Writing PNP:BNB,Writing PNP:BNG,Writing PNP:BNL,Writing PNP:BNW,Writing PNP:BNY,Writing PNP:COL,Writing PNP:ETA,Writing PNP:ETB,Writing PNP:ETC,Writing PNP:ETD,Writing PNP:OFF,Writing PNP:OSS,Writing PNP:RBK,Writing PNP:SCR,Writing PNP:SUP,Writing PNP:CAL,Writing PNP:ENZ,Writing PNP:EST,Writing PNP:LFS,Writing PNP:RZL,Writing PNP:ZOF,Writing PNP:ZTFAO,Writing Domain Band,Writing Raw Score,Writing Scaled Score Value,Writing National Average,Writing Path Taken For Domain,Writing Parallel Test,Grammar and Punctuation Participation Code,Grammar and Punctuation ResponseID,GrammarAndPunctuation PNP:AIA,GrammarAndPunctuation PNP:AIV,GrammarAndPunctuation PNP:AST,GrammarAndPunctuation PNP:BNB,GrammarAndPunctuation PNP:BNG,GrammarAndPunctuation PNP:BNL,GrammarAndPunctuation PNP:BNW,GrammarAndPunctuation PNP:BNY,GrammarAndPunctuation PNP:COL,GrammarAndPunctuation PNP:ETA,GrammarAndPunctuation PNP:ETB,GrammarAndPunctuation PNP:ETC,GrammarAndPunctuation PNP:ETD,GrammarAndPunctuation PNP:OFF,GrammarAndPunctuation PNP:OSS,GrammarAndPunctuation PNP:RBK,GrammarAndPunctuation PNP:SCR,GrammarAndPunctuation PNP:SUP,GrammarAndPunctuation PNP:CAL,GrammarAndPunctuation PNP:ENZ,GrammarAndPunctuation PNP:EST,GrammarAndPunctuation PNP:LFS,GrammarAndPunctuation PNP:RZL,GrammarAndPunctuation PNP:ZOF,GrammarAndPunctuation PNP:ZTFAO,Grammar and Punctuation Domain Band,Grammar and Punctuation Raw Score,Grammar and Punctuation Scaled Score Value,Grammar and Punctuation National Average,Grammar and Punctuation Path Taken For Domain,Grammar and Punctuation Parallel Test,Spelling Participation Code,Spelling ResponseID,Spelling PNP:AIA,Spelling PNP:AIV,Spelling PNP:AST,Spelling PNP:BNB,Spelling PNP:BNG,Spelling PNP:BNL,Spelling PNP:BNW,Spelling PNP:BNY,Spelling PNP:COL,Spelling PNP:ETA,Spelling PNP:ETB,Spelling PNP:ETC,Spelling PNP:ETD,Spelling PNP:OFF,Spelling PNP:OSS,Spelling PNP:RBK,Spelling PNP:SCR,Spelling PNP:SUP,Spelling PNP:CAL,Spelling PNP:ENZ,Spelling PNP:EST,Spelling PNP:LFS,Spelling PNP:RZL,Spelling PNP:ZOF,Spelling PNP:ZTFAO,Spelling Domain Band,Spelling Raw Score,Spelling Scaled Score Value,Spelling National Average,Spelling Path Taken For Domain,Spelling Parallel Test
21212,5,AllDomains,9,NG,x72860,,21212,Anticapital Primary College,872347538,R100000001E,Beiler,,Leroy,15,5,1,2009-04-18,1101,1201,1,1,2,5,1201,1,2,6,1201,1201,2,P,362b2076-c81f-4294-8b21-ed60cb189b22,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,26.00,511.67,656,A:B:C,A1:B0:C0,P,8209beb7-7105-4f08-bfd5-46faf4610050,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,26.00,511.67,567,A:B:E,A2:B0:E1,P,0bc616a5-ac38-43dc-a471-9234321c843e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,637,,,P,c3f150e4-abaf-4920-adda-016ebffef15e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,20.00,545.00,584,GC,C1,P,58240022-f6fc-4353-a962-2c2a772208d8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,17.00,527.00,528,SA:SB:PD,SA0:SB1:PD1
21215,7,AllDomains,9,NG,x72863,,21215,Isovalerate Combined College,796511436,R100000076K,Keeton,,Daniel,15,7,1,2009-04-10,1101,1201,3,2,1,6,1201,3,3,6,9601,1201,2,P,2ecd8215-4bb7-41ac-a32a-3a2389a69ec5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,39.00,596.88,748,A:D:E,A2:D0:E1,P,190abda6-45d4-4575-95d3-4af6c2d0b43a,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,42.00,573.44,676,NC:D:E:F,NC0:D1:E0:F0,P,6fb51c4c-2ee9-4399-b6cc-1650279fe2dd,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,0.00,475.00,611,,,P,6ddf00a7-58d7-4598-80d1-d2bc6a438575,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,16.00,571.00,694,GE,E0,X,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,644,,
21217,3,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,912219902,R100000136R,Spradley,,Fannie,15,3,2,2009-01-03,1101,2201,4,4,2,8,1201,3,3,5,1201,2201,2,P,a0d13a35-79a7-4d03-9c88-743270287263,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,24.00,407.31,431,A:B:C,A2:B1:C0,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,fa276d4e-f74a-4270-b01f-bcdbfe2ec445,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,5,18.00,423.00,418,GC,C0,P,dab95df3-c7f6-4572-934e-eefa68611a75,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,17.00,417.00,425,SA:SB:PB,SA1:SB0:PB1
21212,3,AllDomains,9,NG,x72860,,21212,Anticapital Primary College,799288106,R100000016D,Pharris,,Tiesha,15,3,2,2009-01-14,4111,7100,2,1,2,5,1201,1,2,5,1201,7100,2,P,74afbb73-9cc1-4794-a0ad-adac30f02206,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,26.00,415.00,582,A:D:F,A1:D1:F0,P,3a66f1d1-f6dd-4686-8ac3-055634082c15,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,26.00,415.00,509,NC:D:F,NC0:D1:F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,f36116bd-5306-4412-99e7-26927fde74a9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,19.00,429.00,587,GF,F0,P,74b92423-d4d8-4702-82bd-a3272ebe4168,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,17.00,417.00,416,SA:SB:PD,SA0:SB1:PD1
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,899750212,R100000162E,Motley,,Juanita,15,9,2,2009-12-19,1101,5203,2,3,2,6,1201,1,2,7,1201,5203,2,P,9907c7be-51ca-40e3-bad4-c5f2929de878,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,644,A:C:B,A1:C0:B0,R,b0c3126f-c403-4cfb-88a3-bc87397279bc,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.0,0.0,724,A:B:C:F,A0:B1:C0:F0,P,50b13f17-d738-4e43-a726-6293e10c3d48,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,745,,,P,a3a1036f-dd52-4726-a1d7-fc952d9e0dac,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,651,GB,B0,P,49c42282-4bd4-4cc1-b1e9-f69fb7c89bfc,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,14.00,589.00,612,SA:SD:PD,SA1:SD0:PD1
21221,5,AllDomains,9,NG,x72869,,21221,Wishram Combined College,880056195,R100000245M,Pursley,,Gerda,15,5,2,2009-01-12,4111,1201,1,4,2,7,1201,1,3,5,1201,1201,1,P,8d128d5a-d68e-4a33-b340-036eaeaafa8c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,30.00,525.00,543,A:D:C,A0:D0:C0,C,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,524,,,P,fb15b5a4-27d6-4396-8ab7-a06e382cb4e1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,500,,,C,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,579,,,P,f3bd570c-0597-47c2-ae7b-06e6492930df,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,12.00,497.00,548,SA:SD:PD,SA0:SD1:PD1
21215,9,AllDomains,9,NG,x72863,,21215,Isovalerate Combined College,691066350,R100000077E,Wood,,Tracey,15,9,2,2009-08-03,1101,1201,1,4,2,5,1201,4,2,6,1201,1201,1,P,84373d71-f12e-46c6-8a51-c435dcf43f90,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,35.00,614.38,649,A:B:C,A1:B1:C0,X,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,596,,,P,2d159545-2077-4949-9262-acf043d838c8,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,1.00,655.00,723,,,P,0fd3b553-7711-4e79-a589-56646c84d36c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,20.00,625.00,745,GC,C0,P,dc64a6dc-d1fc-4d2d-8907-9cc896bd816a,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,16.00,601.00,618,SA:SB:PB,SA0:SB0:PB0
21214,3,AllDomains,9,NG,x72862,,21214,Iliac Primary College,503927230,R100000066M,Dison,,Emmett,15,3,1,2009-04-12,1101,1201,2,2,3,6,1201,2,1,5,1201,1201,1,P,5bbb684e-4ca3-456c-9f66-2d61c1cf0692,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,27.00,418.85,517,A:B:F,A1:B1:F0,P,619b4d96-dd20-4ed3-99fd-44afdeb13f85,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,32.00,438.08,559,CA:D:C,CA1:D1:C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,c1511414-e2d3-45fa-ae58-6d3480681d11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,20.00,435.00,433,GF,F1,P,e0d55c09-1d59-4d4b-bcf6-0df733c3d688,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,5,16.00,411.00,551,SA:SB:PB,SA0:SB0:PB0
21219,7,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,744221821,R100000191H,Hendricks,,Valentina,15,7,2,2009-12-16,1101,1201,1,1,3,7,1201,1,2,7,1201,1201,2,P,ea3e9cd8-ded8-4d93-af28-dd6ec11f9000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,33.00,578.12,567,A:D:E,A3:D0:E1,P,7144695b-59f9-4b10-9b4d-10cc519dc201,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,39.00,566.41,595,CA:D:C:E,CA1:D1:C0:E0,P,0d3744fd-1018-45be-a948-a50618d33fd0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,665,,,P,20644a71-0a51-48c5-b040-21b1be59265c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,20.00,595.00,664,GE,E0,P,e27af9ad-1ee4-4bea-a23f-ba571b38a309,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,14.00,559.00,671,SA:SB:PD,SA1:SB1:PD1
21220,7,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,23518540,R100000202R,Pierce,,Santa,15,7,2,2009-12-19,1101,1201,4,2,1,8,1201,4,2,6,1201,1201,2,P,7e7eabe0-5981-444f-b5f9-36e3ef8659d7,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,32.00,575.00,620,A:B:F,A0:B0:F0,P,648f85cb-46ca-4154-8fa8-732874a37db6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,42.00,573.44,713,CA:B:E:F,CA0:B0:E1:F0,A,,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,660,,,P,dfcec487-92cb-4892-8ca6-e0a8ed6166ba,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,17.00,577.00,695,GF,F1,P,b9ba0f25-c282-48c4-99e6-625dd21c7211,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,15.00,565.00,638,SA:SB:PD,SA0:SB0:PD0
21214,3,AllDomains,9,NG,x72862,,21214,Iliac Primary College,867232991,R100000068H,Palm,,Dora,15,3,2,2009-08-14,1101,7100,2,3,3,8,1201,2,1,7,1201,7100,1,P,3887a21b-5e20-4219-baac-a48da3c8d5ba,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,30.00,430.38,517,A:B:E,A0:B1:E0,P,8e6097a2-5f42-4022-9eb7-281df842a56c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,28.00,422.69,559,NC:D:E,NC0:D0:E1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,80b4e7ba-f39f-4251-beb2-6d89d36b1662,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,13.00,393.00,433,GE,E1,R,2da257bb-ccef-44da-a578-984ad150203f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.0,0.0,551,SA:SB:PB,SA0:SB1:PB0
21212,3,AllDomains,9,NG,x72860,,21212,Anticapital Primary College,165911230,R100000013A,Kent,,Juli,15,3,2,2009-06-21,1101,1201,4,1,4,6,2201,1,1,7,1201,1201,2,P,a9dd88aa-c369-497a-85a4-2a18b1acebe5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,25.00,411.15,582,A:B:C,A3:B1:C0,P,28ac79b0-8784-4e66-a43f-974c9c675e1a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,26.00,415.00,509,A:D:F,A0:D0:F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,d1fb08ce-1bb7-407e-bb63-42b269e7076a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,18.00,423.00,587,GC,C1,P,73297150-83db-4e85-b36f-118080dd967c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,20.00,435.00,416,SA:SD:PB,SA0:SD1:PB0
21214,5,AllDomains,9,NG,x72862,,21214,Iliac Primary College,31407761,R100000058E,Allred,,Orville,15,5,1,2009-04-05,1101,1201,4,4,1,7,1201,4,1,5,1201,1201,2,P,978d2c82-2b05-4da9-ac6a-86b2661d40fb,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,6,32.00,531.67,557,A:B:C,A0:B1:C0,P,45e6d151-3c43-4f19-83c3-a846b1af576f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,27.00,515.00,572,CA:D:E,CA1:D0:E0,P,04fb73f0-20f4-4608-a34b-028f12d1850d,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,682,,,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,533,,,P,6c64454b-0427-4e52-b3f3-83e497248150,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,19.00,539.00,531,SA:SD:PB,SA0:SD0:PB0
21219,9,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,348983856,R100000194M,Echols,,Bobby,15,9,1,2009-01-07,6101,1201,4,2,1,7,1201,3,2,6,2201,1201,1,P,313bf950-a021-45cf-a86f-2eb1ba44d6c4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,32.00,605.00,767,A:B:E,A3:B1:E1,P,3b27c538-57f8-464d-b07d-29882d43f3f6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,43.00,605.78,608,NC:B:C:F,NC1:B0:C0:F0,P,f1455c12-cbf5-4467-995a-d745be3868ca,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,1.00,655.00,727,,,P,0f97ac7f-8274-4e0b-82c2-8cc9f52b0204,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,16.00,601.00,774,GE,E0,P,4d85a2ad-2fc4-416b-96fa-70e5888d0f3e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,19.00,619.00,748,SA:SB:PB,SA1:SB1:PB0
21215,5,AllDomains,9,NG,x72863,,21215,Isovalerate Combined College,133472063,R100000075R,Luis,,Elda,15,5,2,2009-12-02,1101,1201,4,3,3,6,7100,2,1,6,1201,1201,2,P,ab05e249-fde2-4aaf-ae71-50d8ade6d572,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,33.00,535.00,574,A:B:F,A1:B0:F0,P,05005079-727c-4b6b-ad25-561cc48a73cf,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,34.00,538.33,682,CA:D:C,CA0:D0:C0,P,cd41c4c4-b7ea-465a-a98d-892538428f3c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,539,,,P,767f1f5d-c0da-4e0e-9fc6-ad5fcd50441e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,13.00,503.00,650,GF,F0,C,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,586,,
21216,3,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,850988822,R100000116S,Hopper,,Travis,15,3,1,2009-09-10,1101,1201,2,2,4,6,1201,2,4,6,1201,1201,2,P,3abaad38-d0aa-4bb1-8918-7dd30595cb23,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,30.00,430.38,510,A:B:E,A0:B0:E1,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,24a1d663-e0b6-429b-ab22-e5ab791be348,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,17.00,417.00,414,GE,E1,P,d9baf2f8-b72d-4820-b25e-245eaf15cbcf,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,17.00,417.00,392,SA:SD:PB,SA0:SD0:PB0
21213,3,AllDomains,9,NG,x72861,,21213,Hippocentaur Primary College,438794451,R100000040D,Floyd,,Jeffery,15,3,1,2009-08-05,1101,1201,3,4,1,5,5203,3,2,7,1201,1201,2,P,bf61fb2b-3ace-4a04-8876-1299e19d4684,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,32.00,438.08,578,A:B:F,A1:B0:F0,P,31cd0d5d-5484-4b2e-a453-9723b8e43538,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,25.00,411.15,535,A:D:C,A1:D0:C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,89d3c8d7-420a-4c10-a2a6-29c3f8c1c1bb,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.0,0.0,505,GF,F1,P,d453795b-fce6-4895-8b56-2bf279096ad2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,16.00,411.00,546,SA:SD:PB,SA0:SD0:PB0
21220,9,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,343362773,R100000205P,Garcia,,Beulah,15,9,2,2009-12-10,1101,1201,2,1,1,8,1201,1,2,6,2201,1201,1,S,b3a310dc-1962-45b3-a8f9-19441f55e086,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,759,A:D:C,A2:D0:C0,P,399d65f2-e5cc-447b-876b-85b66d2cf841,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,44.00,608.12,662,CA:D:C:F,CA1:D0:C0:F0,P,8832cdb1-522e-4766-bedf-644eb6d28557,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,721,,,P,fbd42111-5b72-4900-aedf-4b29726dea7d,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,18.00,613.00,617,GC,C0,P,996b7656-4798-4230-85cf-01afb393f168,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,17.00,607.00,655,SA:SB:PB,SA0:SB0:PB1
21212,5,AllDomains,9,NG,x72860,,21212,Anticapital Primary College,951674161,R100000009M,Finch,,Genaro,15,5,1,2009-01-06,1101,1201,4,4,2,7,1201,3,4,8,1201,1201,2,P,147b0c81-7503-418c-807d-beb2dfcbe494,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,29.00,521.67,656,A:B:E,A3:B0:E0,P,3ee70c4f-df6a-4db4-8c22-4bbfa45c0307,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,24.00,505.00,567,NC:D:C,NC1:D1:C0,P,8f85e8cf-9eda-4c54-9682-fe29151e4745,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,637,,,P,d2a5346b-8a12-4232-b1e1-4030c2f5fa59,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,20.00,545.00,584,GE,E0,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,528,,
21220,7,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,237840113,R100000224D,Maurer,,Phyllis,15,7,2,2009-01-23,1101,1201,3,2,1,6,1201,1,1,8,1201,1201,2,C,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,620,,,P,c5b38503-1532-4bd4-826a-51a7b02cdefb,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,48.00,587.50,713,NC:D:E:F,NC1:D0:E1:F0,P,eb55e942-b668-418c-abe9-94f95ad0dba6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,0.00,475.00,660,,,P,8395158f-8d58-42c1-90bf-3a6b40c20205,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,695,G,G0,P,62c5621f-4444-4cbd-9ead-b4903448f262,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,17.00,577.00,638,SA:SB:PB,SA1:SB1:PB0
